,fsqid,name,latitude,longitude,category,popularity,price,rating,stats,free_bikes
676,ca2261c8caa548277643b46d,State Bank of India Salaiya Branch,23.167347,77.438082,"Banking and Finance,",,,,,4
677,90127d89798e42903c76ee19,Mawa Nukkad,23.167347,77.438082,"Asian Restaurant,",,,,,4
678,63e4e2e4b85249521e3d1f50,DK Enterprises,23.167347,77.438082,"Retail,",,,,,4
679,b9dfc5574d9f470fe6e9b264,Drool Ah!,23.167347,77.438082,"Bakery,",,,,,4
680,b794f878fe70477890268144,Falcon,23.284232,77.381079,,,,,,2
681,55cfdaca4bcb4108525c9315,CCS,23.284232,77.381079,"Computers and Electronics Retail,",,,,,2
682,f29fd9800c33498971473749,Unit Run Canteen,23.284232,77.381079,"Restaurant,",,,,,2
683,2ce4e0059fc9444abf67bf64,Top Spare and Repairing Centre,23.284232,77.381079,"Car Parts and Accessories,",,,,,2
684,a4328fdd670e45e94611b1a1,Harish Trading Company,23.284232,77.381079,"Retail,",,,,,2
685,1b8a9be26796439003f2d304,Wood Shop,23.284232,77.381079,"Retail,",,,,,2
686,ffeb436fc72e4b4dfd3c04c9,MP Workshop and Service Centre,23.284232,77.381079,"Car Parts and Accessories,",,,,,2
687,ace16a0c626944b5b9b70fd5,Aman Saree,23.284232,77.381079,"Retail,",,,,,2
688,f5a27d1f926e43fe205c6eed,Durgesh Kirana and General Store,23.284232,77.381079,"Retail,",,,,,2
689,96675507654c47d248f2bbab,Anasa Electronic,23.284232,77.381079,"Retail,",,,,,2
690,5cea9c3fcabcff002c2d4fa5,Rahul Meena Momos,23.208478,77.427518,"Indian Restaurant,",0.257068667051356,1.0,,,5
691,620283b27b837251b8b5c43d,Smack,23.208478,77.427518,"Burger Joint,",0.6162723600692441,1.0,,,5
692,f6ec9e28715341fd4a9bb363,The Angry Chef,23.208478,77.427518,"Bakery,",,,,,5
693,c7db545847434261bc48e11f,Total Refreshing Point,23.208478,77.427518,"Restaurant,",,,,,5
694,4fab9649e4b0381a48ca1f84,Amer Bakery Hut,23.208478,77.427518,"Bakery,",0.9645124062319675,1.0,8.3,"{'total_photos': 12, 'total_ratings': 25, 'total_tips': 12}",5
695,4fad0d2de4b0bcc0c1828b09,Regional Museum of Natural History,23.208478,77.427518,"History Museum,",0.4668205424120023,,,,5
696,4d402101c1d4721e308c0dc7,Cafe Coffee Day,23.208478,77.427518,"Cafes, Coffee, and Tea Houses,",0.9711482977495672,1.0,7.2,"{'total_photos': 5, 'total_ratings': 18, 'total_tips': 1}",5
697,4e51316581dcf21a878f42d8,Kaya Skin Clinic,23.208478,77.427518,"Cosmetics Store,",0.051067512983266,,,,5
698,4eae59a5f7906795c411406a,Hanuman Mandir,23.208478,77.427518,"Hindu Temple,",0.7475476053087132,,,,5
699,ece75cc6588649c4d3e2c213,Xpress Money,23.208478,77.427518,"Financial Service,",,,,,5
700,03d4da1306d44e8b96a41a07,Yash Baba Beauty Parlour,23.239786,77.435942,"Retail,",,,,,4
701,54fac64f498ebe4000f3e134,Cafe You,23.239786,77.435942,"Indian Restaurant,",0.3000577034045009,1.0,,,4
702,1b7107fcca184e5a27c30fd7,Swadeshan Sapthasik,23.239786,77.435942,"Retail,",,,,,4
703,4e4015b145dd68e3275b078d,Vishal Mega Mart,23.239786,77.435942,"Department Store,",0.967397576457011,,,,4
704,4d42c7ec1629b60c2d689a89,Bake 'n' Shake,23.239786,77.435942,"Bakery,Restaurant,",0.5963646855164455,1.0,7.8,"{'total_photos': 7, 'total_ratings': 17, 'total_tips': 9}",4
705,557055a2498e88c3516ea337,I Like GOURMET,23.239786,77.435942,"Fast Food Restaurant,",0.9125793421811886,1.0,,,4
706,544fab5f498e22c6b909c9aa,Manohar Dairy and Restaurant,23.239786,77.435942,"Restaurant,",0.9887478361223312,1.0,7.3,"{'total_photos': 11, 'total_ratings': 8, 'total_tips': 3}",4
707,4bd793d8304fce7294b833ab,Hotel Nisarga,23.239786,77.435942,"Hotel,",0.9714368147720716,2.0,7.0,"{'total_photos': 0, 'total_ratings': 9, 'total_tips': 1}",4
708,4e719dd4c65bae3784346735,Lotus,23.239786,77.435942,"Electronics Store,",0.0473167916907097,,,,4
709,9794ef94eea14af86a8bd83f,Pradesh Achievers,23.239786,77.435942,"Retail,",,,,,4
710,51a6eb61498e8d9efce733df,Goyal Medical Hall,23.225875,77.422594,"Drugstore,",0.7400461627236007,,,,4
711,4ff91ab7e4b002d4d43b6faa,Royal Hair Salon,23.225875,77.422594,"Nail Salon,",0.7155222158107328,,,,4
712,c675ca1484de45f7a9652f48,Naidu Restaurant,23.225875,77.422594,"Restaurant,",,,,,4
713,83730a654fda476957a25f9b,Cobbler,23.225875,77.422594,"Retail,",,,,,4
714,5fe0fa3fdcaf4fa144063e30,Humpty Dumpty,23.225875,77.422594,"Retail,",,,,,4
715,3e8129cf2e324a630be49286,Ankit Electricals Repairing Centre,23.225875,77.422594,"Retail,",,,,,4
716,ee4fd8c67f3242f31199f9b3,Kashmir General Stores,23.225875,77.422594,"Retail,",,,,,4
717,6070a749bdfe47070734f887,Garment Singh,23.225875,77.422594,"Retail,",,,,,4
718,53eff4a5685342d4d3800b52,Shiv Kailash Kirana Store,23.225875,77.422594,"Retail,",,,,,4
719,a8d0841348354567c5e9ed1f,Tailors S Brothers,23.225875,77.422594,"Retail,",,,,,4
720,81f64cefdf8640979412903f,SBM Toilet,23.24165,77.374374,"Community and Government,",,,,,5
721,d21679110f4f44f4ba734b71,Ramu Dwar,23.24165,77.374374,"Community and Government,",,,,,5
722,4ef8287e2c5b0445016d2db0,Wind and Waves,23.24165,77.374374,"Bar,Indian Restaurant,",0.957887752461738,2.0,7.3,"{'total_photos': 10, 'total_ratings': 24, 'total_tips': 3}",5
723,4e8720540aaf7a3a04b0297f,Cafe Coffee Day,23.24165,77.374374,"Coffee Shop,",0.9002791493899163,1.0,7.4,"{'total_photos': 22, 'total_ratings': 22, 'total_tips': 9}",5
724,ef51f7cad5d842ff133ccef8,Bombay Bhailpuri,23.24165,77.374374,"Restaurant,",,,,,5
725,b4421c67afcc4aa29d68fda9,Zauq,23.24165,77.374374,"Restaurant,",,,,,5
726,4cbefd73020d4688a6af5f38,Boat Club,23.24165,77.374374,"Sports and Recreation,",0.9554392076979688,,,,5
727,162aa7a3eae143e16bad1393,Wind and Waves Restaurant,23.24165,77.374374,"Restaurant,",,,,,5
728,58e26232d772f93b1353110d,"Goodricke Tea Pot, Lakeview",23.24165,77.374374,"Tea Room,",0.1473547253972288,2.0,,,5
729,67895b3f39824f5361418bc5,Lehar,23.24165,77.374374,"Restaurant,",,,,,5
730,4e9112c89adf26eeba46acca,Raju Tea Stall,23.25491,77.397813,"Tea Room,",0.9904789382573572,2.0,8.2,"{'total_photos': 17, 'total_ratings': 24, 'total_tips': 7}",3
731,5158fe26e4b0edb01b180d7d,Moti Masjid Square,23.25491,77.397813,"Historic and Protected Site,",0.1846508944027697,,,,3
732,4e4e7a84e4cdc76dc9a2a226,Gauhar Mahal,23.25491,77.397813,"Historic and Protected Site,",0.952394691286786,,,,3
733,8ff001e5790046126fd810e5,Student Photo Copy,23.25491,77.397813,"Retail,",,,,,3
734,fb55bc3624eb4fc6b21b5d61,Golden Garage,23.25491,77.397813,"Car Parts and Accessories,",,,,,3
735,4db926e7fa8c978590c8fb84,Waseems Touch Of Joy,23.25491,77.397813,"Health and Beauty Service,",0.6459896133871899,,,,3
736,d4db58c99b3b40d26af1e3ac,Lab Line Traders,23.25491,77.397813,"Retail,",,,,,3
737,534bbd00498e19e7b4746843,Hotel Afghan,23.25491,77.397813,"Afghan Restaurant,",0.2501442585112521,2.0,,,3
738,59f2ef646bd36b5ffe811366,Kamla Park,23.25491,77.397813,"Park,",0.9310444316214656,,,,3
739,511f9213e4b08f84aea2591f,Chauk Bajar,23.25491,77.397813,"Grocery Store / Supermarket,",0.9737449509521062,,7.1,"{'total_photos': 9, 'total_ratings': 10}",3
740,4f0ad384e4b06fab1b7ffede,Domino's Pizza,23.272521,77.369707,"Pizzeria,Fast Food Restaurant,",0.9800923254472014,1.0,6.6,{'total_ratings': 1},3
741,9f286e4a8a4345ca4318c06a,M R Motors,23.272521,77.369707,"Car Parts and Accessories,",,,,,3
742,fa765d578ac548ab9c63505d,Sri Avantika Marble,23.272521,77.369707,"Retail,",,,,,3
743,8210720443b1463c8d485171,Shree Ankit Marble,23.272521,77.369707,"Retail,",,,,,3
744,fa520990c07e4ce8e733d535,Meena Furniture,23.272521,77.369707,"Retail,",,,,,3
745,481799a209304ab839776855,Tilak Sahakari Grah Nirman Sanstha,23.272521,77.369707,"Retail,",,,,,3
746,6c911955a7fb4c84f70d01f0,Prakash Handloom,23.272521,77.369707,"Fabric / Textiles Store,",,,,,3
747,bc5581a564e84725c27e189a,New Anjali Handloom,23.272521,77.369707,,,,,,3
748,a583faeae6114d85a5434a31,Merigold Marriage Garden,23.272521,77.369707,"Event Service,",,,,,3
749,5ae07702dd84425f1e31a584,"Rolls Mania, Lalghati",23.272521,77.369707,"Fast Food Restaurant,",0.5764570109636469,1.0,,,3
750,4fb5e93ce4b037516fb747ad,Cafe T,23.200578,77.434629,"Juice Bar,",0.5545297172533179,1.0,,,5
751,54b121bd498e733590c92aac,Baker's Castle,23.200578,77.434629,"Bakery,",0.3381419503750721,1.0,,,5
752,594cad3cb9ac38236dbc04c2,Sharekhan,23.200578,77.434629,"Stock Broker,",0.2132140796306982,,,,5
753,0d424586306640518c2042b7,Noor Mohammad,23.200578,77.434629,"Retail,",,,,,5
754,b8f9bebdd5f445145783d21f,HP Gas,23.200578,77.434629,"Food and Beverage Service,",,,,,5
755,50f96411e4b03c79548ca35e,Morena Dairy,23.200578,77.434629,"Dessert Shop,",0.0998268897864974,1.0,,,5
756,cee651cba28d449a24369705,Palpal Electricals,23.200578,77.434629,"Retail,",,,,,5
757,b4ef656e20a147ad47f27b5e,Shri Ram Bhojanalay,23.200578,77.434629,"Restaurant,",,,,,5
758,dddf31bce75e42cf872f1882,Albert David Ltd.,23.200578,77.434629,"Business and Professional Services,",,,,,5
759,061dfb1ccb77415288d67a01,Fast Food Shop,23.200578,77.434629,"Restaurant,",,,,,5
760,120861d99d024db15ad1aa14,Madhu Automobile,23.18573,77.453916,"Car Parts and Accessories,",,,,,3
761,ff75e9ae4b494fc88b27731b,Pushpa Automobile,23.18573,77.453916,"Car Parts and Accessories,",,,,,3
762,e7c5c2949ba540aa8db844d9,RP Restaurant,23.18573,77.453916,"Restaurant,",,,,,3
763,06cd1b8d27454cb5079c2bec,Chauksi Hardware,23.18573,77.453916,"Retail,",,,,,3
764,4081048a686d4fad621cd4d2,Simcom Computer,23.18573,77.453916,"Retail,",,,,,3
765,b188f9e55ad34636c8ba41c0,Burger,23.18573,77.453916,"Restaurant,",,,,,3
766,98dc61e1f14b404d75db917b,Punjab National Bank ATM,23.18573,77.453916,"ATM,",,,,,3
767,95e62c36bfb84e170116f8b3,Sainani Edge Tech,23.18573,77.453916,"Business and Professional Services,",,,,,3
768,60f25371d8b0f9012e745bfa,Royal Enfield Showroom - Loya Motors,23.18573,77.453916,"Motorcycle Dealership,",0.5323139065204847,,,,3
769,db5a99a06fb4407da94d3aec,Shri Annapurna Bhandar,23.18573,77.453916,"Retail,",,,,,3
770,25f47436039d493e7755ec70,Pandit Deen Dayal Smarit Udhyan,23.210242,77.456433,"Retail,",,,,,4
771,89b5d94009b9451793082e8d,Bhaktiya Electronics,23.210242,77.456433,"Retail,",,,,,4
772,30a84109cee1445debc5ba53,Deepak Sachi Parlour,23.210242,77.456433,"Retail,",,,,,4
773,b185b4bd60fd42fc672bbf1c,Singh Fast Internet Cafe,23.210242,77.456433,"Retail,",,,,,4
774,7653bf535264478cabf9b9bf,Hari Om Bakery,23.210242,77.456433,"Bakery,",,,,,4
775,37b33031cd96490b03f0342f,Hariom Pan Place,23.210242,77.456433,"Retail,",,,,,4
776,f299f4539ace4ed6e6d465b7,Jai Mata Di Flate Cycle,23.210242,77.456433,"Retail,",,,,,4
777,d4cd02680c29476d5c870762,Dharni Collection,23.210242,77.456433,"Retail,",,,,,4
778,de31ebd6a70546e42d098656,New Garment Manufacturing Centre,23.210242,77.456433,"Retail,",,,,,4
779,16a5a87b67b7450254be3171,Hardware Electricals,23.210242,77.456433,"Retail,",,,,,4
780,85fed197897c488fbde1ed14,Smack A Tasty Encounter,23.205616,77.460985,"Bakery,",,,,,4
781,05cd5cd991c044770e768360,Krishna Monitor Shop,23.205616,77.460985,"Retail,",,,,,4
782,672795cc65e240bfb837826a,Acompworld,23.205616,77.460985,"Bakery,",,,,,4
783,e244ccc3019f4d6f28abbeb2,Jadu Traders,23.205616,77.460985,"Retail,",,,,,4
784,2ac9ccbc2ba04d6a4f4be306,Niraj Kirana Store,23.205616,77.460985,"Retail,",,,,,4
785,9af381c86d3d4bc295d91354,Animal Feed Shop,23.205616,77.460985,"Retail,",,,,,4
786,e9e1ce52819f499bb266d94b,Nisha Telecom,23.205616,77.460985,"Retail,",,,,,4
787,0f1ae8b489944e92e74d8371,Rahnuma Kirana,23.205616,77.460985,"Retail,",,,,,4
788,40d5d310c9824d751cbd5ba3,Cap Farest Plautation,23.205616,77.460985,"Retail,",,,,,4
789,256b630071c24ab5cff52eed,Quiz Club AIIMS,23.205616,77.460985,,,,,,4
790,6a5b7d60521747f49df32982,Sun Enterprises,23.23384,77.409226,"Retail,",,,,,4
791,60ee299185d00900f7cd60a6,Asian Paints Colourideas - Ajay Paints,23.23384,77.409226,"Hardware Store,",0.8597807270628968,,,,4
792,4fab9873e4b0a1a273c15530,Prakash Taran Pushkar,23.23384,77.409226,"Swimming Pool,",0.4743219849971148,,,,4
793,5162c28ee4b069b26a673224,Amer Bakery Hut,23.23384,77.409226,"Bagel Shop,",0.9552798615118292,1.0,,,4
794,5b04007be1f228002cea3034,F for Fries,23.23384,77.409226,"Bakery,",0.6151182919792267,1.0,,,4
795,6237185caf091500680bca00,Icecream Factory And Shahi Durbar,23.23384,77.409226,"Ice Cream Parlor,",0.9852856318522792,1.0,,,4
796,4e3cd6c08877b00cfc3fdf34,Top N Town Main Icecream Joint,23.23384,77.409226,"Food Court,",0.9864396999422966,,7.9,"{'total_photos': 8, 'total_ratings': 13, 'total_tips': 8}",4
797,d97e127f9ba645801ae6c674,Kanad Samaj Bhavan,23.23384,77.409226,"Retail,",,,,,4
798,b7b82694d5024a214c580bc6,M P Hardware Store,23.23384,77.409226,"Manufacturer,",,,,,4
799,4ef88d935c5c68fa0c49d186,Indian Coffee House,23.23384,77.409226,"Indian Restaurant,",0.9780727062896712,2.0,6.7,"{'total_photos': 8, 'total_ratings': 11, 'total_tips': 4}",4
800,4e9112c89adf26eeba46acca,Raju Tea Stall,23.256664,77.396821,"Tea Room,",0.9904789382573572,2.0,8.2,"{'total_photos': 17, 'total_ratings': 24, 'total_tips': 7}",1
801,4db926e7fa8c978590c8fb84,Waseems Touch Of Joy,23.256664,77.396821,"Health and Beauty Service,",0.6459896133871899,,,,1
802,5158fe26e4b0edb01b180d7d,Moti Masjid Square,23.256664,77.396821,"Historic and Protected Site,",0.1846508944027697,,,,1
803,5166a7dfe4b068af5b9c372d,Ruby cold drinks,23.256664,77.396821,"Juice Bar,",0.7801500288517023,1.0,,,1
804,4e4e7a84e4cdc76dc9a2a226,Gauhar Mahal,23.256664,77.396821,"Historic and Protected Site,",0.952394691286786,,,,1
805,534bbd00498e19e7b4746843,Hotel Afghan,23.256664,77.396821,"Afghan Restaurant,",0.2501442585112521,2.0,,,1
806,50c66aeae4b0e8ae0adf0828,Jahanuma palace,23.256664,77.396821,"Asian Restaurant,",0.1840738603577611,2.0,,,1
807,511f9213e4b08f84aea2591f,Chauk Bajar,23.256664,77.396821,"Grocery Store / Supermarket,",0.9737449509521062,,7.1,"{'total_photos': 9, 'total_ratings': 10}",1
808,5889fb8224fd716de0404bbd,Shahi Jamil Hotel,23.256664,77.396821,"Restaurant,",0.2085978072706289,2.0,,,1
809,fb55bc3624eb4fc6b21b5d61,Golden Garage,23.256664,77.396821,"Car Parts and Accessories,",,,,,1
810,4d4ec8294f67224b0c406650,La Kuchina,23.242515,77.387827,"Restaurant,",0.9650894402769764,2.0,8.2,"{'total_photos': 9, 'total_ratings': 11, 'total_tips': 4}",2
811,4ebe766793ad36d7a86fc812,Cafechino,23.242515,77.387827,"Café,",0.9803808424697056,1.0,8.0,"{'total_photos': 10, 'total_ratings': 11, 'total_tips': 1}",2
812,517cd2cde4b0be989ba6633f,Zivaya Spa @ Lake View Ashok,23.242515,77.387827,"Spa,Hotel,",0.6803231390652048,,,,2
813,4bd10f4f20cd996092af2e9e,Hotel Lake View Ashok,23.242515,77.387827,"Hotel,",0.9474899019042125,2.0,,,2
814,d14dc779d4d449fd3a05e019,Conclave,23.242515,77.387827,"Arts and Entertainment,",,,,,2
815,34d245d06cbe41e621b1b0a2,China Town,23.242515,77.387827,"Asian Restaurant,",,,,,2
816,4cd1680dde0f6dcb18b57063,High Spirits Pub and Grill,23.242515,77.387827,"Bar,",0.63733410271206,3.0,,,2
817,5048e02de4b06b90915b8205,Bada Talao,23.242515,77.387827,"Scenic Lookout,",0.428736295441431,,,,2
818,d2d66efae95e4ccf8e1e2a29,Ripples Bar,23.242515,77.387827,"Bar,",,,,,2
819,7a8d7e213a864e6ab69e120a,Bhopal Express,23.242515,77.387827,"Indian Restaurant,",,,,,2
820,4d4038f346775481cecd55f4,Milan Restaurant,23.233056,77.432546,"Asian Restaurant,",0.9676860934795152,2.0,7.5,"{'total_photos': 7, 'total_ratings': 9, 'total_tips': 4}",6
821,4db19b664df03036e8d2082e,D.B City Mall,23.233056,77.432546,"Department Store,",0.9942296595499136,,8.1,"{'total_photos': 13, 'total_ratings': 19, 'total_tips': 3}",6
822,544fab5f498e22c6b909c9aa,Manohar Dairy and Restaurant,23.233056,77.432546,"Restaurant,",0.9887478361223312,1.0,7.3,"{'total_photos': 11, 'total_ratings': 8, 'total_tips': 3}",6
823,4d42c7ec1629b60c2d689a89,Bake 'n' Shake,23.233056,77.432546,"Bakery,Restaurant,",0.5963646855164455,1.0,7.8,"{'total_photos': 7, 'total_ratings': 17, 'total_tips': 9}",6
824,4e0d8090a8099e1525ff8ba7,10 Downing Street,23.233056,77.432546,"Indian Restaurant,",0.3845931909982689,1.0,8.0,"{'total_photos': 11, 'total_ratings': 35, 'total_tips': 9}",6
825,4bd793d8304fce7294b833ab,Hotel Nisarga,23.233056,77.432546,"Hotel,",0.9714368147720716,2.0,7.0,"{'total_photos': 0, 'total_ratings': 9, 'total_tips': 1}",6
826,4e2e82f6aeb7e1b8af9b8ece,McDonald's,23.233056,77.432546,"Burger Joint,Fast Food Restaurant,",0.93133294864397,1.0,7.6,"{'total_photos': 4, 'total_ratings': 19, 'total_tips': 5}",6
827,4e50d7df6284416669a25c1f,New U,23.233056,77.432546,"Cosmetics Store,",0.6829197922677438,,,,6
828,4cce8f263cb6b71397cbc3c8,DB City Mall,23.233056,77.432546,"Shopping Mall,",0.9593190998268898,,7.5,"{'total_photos': 71, 'total_ratings': 120, 'total_tips': 34}",6
829,4f16ea98e4b0d3f8aae096da,Pizza Hut,23.233056,77.432546,"Pizzeria,Fast Food Restaurant,",0.0620311598384304,1.0,7.3,"{'total_photos': 4, 'total_ratings': 16, 'total_tips': 6}",6
830,4e6a0a16e4cdb3755161f307,Hair Saloon,23.211206,77.441297,"Barbershop,",0.4420080784766301,,,,4
831,4e6db775fa768e6cee304d5b,Asha Niketan Hospital,23.211206,77.441297,"Health and Medicine,",0.5825158684362377,,,,4
832,f24f781b88e2473304be7de0,Jugal Garage,23.211206,77.441297,"Car Parts and Accessories,",,,,,4
833,011cbba043794d6ee53bbbc1,Vinod Pco,23.211206,77.441297,"Retail,",,,,,4
834,3c98abf5349d44116c569db1,Muskan Tyre Service,23.211206,77.441297,"Car Parts and Accessories,",,,,,4
835,b0d04c28bad14bfa8271f0e5,Rakhi Auto Repairing,23.211206,77.441297,"Car Parts and Accessories,",,,,,4
836,a61e57879e044ace7b116477,Narmada Ji,23.211206,77.441297,"Retail,",,,,,4
837,31a598d641004a5ce11f213c,Tomar Enterprises,23.211206,77.441297,"Retail,",,,,,4
838,5026793de4b0d0acd2800f5e,Bake N Shake,23.211206,77.441297,"Bakery,",0.9691286785920368,1.0,7.8,"{'total_photos': 16, 'total_ratings': 17, 'total_tips': 4}",4
839,4da00bc7bcc4a093f20108c9,10 Number Market,23.211206,77.441297,"Miscellaneous Store,",0.996537795729948,,7.3,"{'total_photos': 10, 'total_ratings': 27, 'total_tips': 7}",4
840,516eacd7e4b0a1f8c7471c91,Sagar Gere,23.267245,77.466847,"Indian Restaurant,",0.7648586266589729,2.0,,,0
841,884f4e4c159f4555ec747c89,Jaguar,23.267245,77.466847,"Retail,",,,,,0
842,3f3f5e6b227a4347ff355f27,Aarchi Juice and Ice Cream,23.267245,77.466847,"Restaurant,",,,,,0
843,f5fdcf011afc40ecda0b5d22,Sagar Gaire Fast Food,23.267245,77.466847,"Restaurant,",,,,,0
844,2ead8ae220244257ade91730,Eat More,23.267245,77.466847,"Restaurant,",,,,,0
845,47446a9cc2a6490dfc9d5aa2,RR Telecom Shop,23.267245,77.466847,"Retail,",,,,,0
846,1eaab1dd1d8a4fb5b7ef16d7,Pratibha Enterprises,23.267245,77.466847,"Retail,",,,,,0
847,bcfe1e24c44d4d1d2d07b7f1,VK Traders,23.267245,77.466847,"Retail,",,,,,0
848,52025c04498e589693e2190d,Jai Mahakal Tea Stall,23.267245,77.466847,"Restaurant,",0.0403923831506058,1.0,,,0
849,e3c5f8b8b33f4ad1ca593f58,Fairdeal Electricals,23.267245,77.466847,"Retail,",,,,,0
850,747fee08ea274d02e54ac0a4,SPA Canteen,23.298321,77.265836,"Restaurant,",,,,,3
851,9e6e5166572843b4d17a06fc,IISER Bhopal Mess 4,23.298321,77.265836,"Restaurant,",,,,,3
852,310bd8c209c844d1a1568beb,IISER Bhopal Mess 2,23.298321,77.265836,"Restaurant,",,,,,3
853,747fee08ea274d02e54ac0a4,SPA Canteen,23.295442,77.268064,"Restaurant,",,,,,2
854,9e6e5166572843b4d17a06fc,IISER Bhopal Mess 4,23.295442,77.268064,"Restaurant,",,,,,2
855,310bd8c209c844d1a1568beb,IISER Bhopal Mess 2,23.295442,77.268064,"Restaurant,",,,,,2
856,525f9aa711d2fc3c4ceb02db,SBI IISER Branch,23.295442,77.268064,"Bank,",0.2038221136050833,,,,2
857,f69df2196de140cdf06a3023,Dining Hall 1,23.295442,77.268064,"Restaurant,",,,,,2
858,c1a4815a1a414cac16ba4ba3,Iiser Bhauri So,23.295442,77.268064,"Retail,",,,,,2
859,6436d8e0676f4cbfd1f73721,Dhaba,23.280355,77.277276,"Diner,",,,,,0
860,cc7983ed004f4ca9c109b82c,Vishwakarma Bus Body Garage,23.280355,77.277276,"Car Parts and Accessories,",,,,,0
861,b7d1205a136b401c6d82382b,Maran Restaurant,23.280355,77.277276,"Restaurant,",,,,,0
862,6cbd3d364a8b4b02e324fcae,Smriti Netcom Pvt. Ltd.,23.280355,77.277276,"Technology Business,",,,,,0
863,40ec106c0efe47837ad09474,SureVin Internet Services Ltd.,23.280355,77.277276,"Technology Business,",,,,,0
864,defa10dcca304e23e68ae881,Chinarr Group,23.280355,77.277276,"Construction,",,,,,0
865,59a298c38b98fd7ac6ed0d20,IISERB Shopping Complex,23.280355,77.277276,"Shopping Plaza,",0.9021910405741228,,,,0
866,30d3fe765ef24179c80f89fa,Vikky Restaurant and Dhaba,23.280355,77.277276,"Diner,",,,,,0
867,5b6c382fc824ae002c7aff7d,Cafe Coffee Day,23.280355,77.277276,"Coffee Shop,",0.9302492556873996,1.0,,,0
868,14be0b6139bf4abdd661eabd,State Bank of India Iiser Campus Branch,23.280355,77.277276,"Banking and Finance,",,,,,0
869,310bd8c209c844d1a1568beb,IISER Bhopal Mess 2,23.292328,77.270887,"Restaurant,",,,,,0
870,9e6e5166572843b4d17a06fc,IISER Bhopal Mess 4,23.292328,77.270887,"Restaurant,",,,,,0
871,f69df2196de140cdf06a3023,Dining Hall 1,23.292328,77.270887,"Restaurant,",,,,,0
872,525f9aa711d2fc3c4ceb02db,SBI IISER Branch,23.292328,77.270887,"Bank,",0.2038221136050833,,,,0
873,c1a4815a1a414cac16ba4ba3,Iiser Bhauri So,23.292328,77.270887,"Retail,",,,,,0
874,5b6c382fc824ae002c7aff7d,Cafe Coffee Day,23.292328,77.270887,"Coffee Shop,",0.9302492556873996,1.0,,,0
875,59a298c38b98fd7ac6ed0d20,IISERB Shopping Complex,23.292328,77.270887,"Shopping Plaza,",0.9021910405741228,,,,0
876,b7dcf4a6776f408c7803de17,LHC Cafeteria,23.292328,77.270887,"Cafes, Coffee, and Tea Houses,",,,,,0
877,72aabbb22292414ae39c6aa9,Computer Centre,23.292328,77.270887,"Retail,",,,,,0
878,747fee08ea274d02e54ac0a4,SPA Canteen,23.292328,77.270887,"Restaurant,",,,,,0
879,0995f54f11c541f84d9fc179,Bana The Boutique,23.275569,77.454902,"Retail,",,,,,4
880,5054a79a1598469ff7fea6ce,Sanskar Boutique,23.275569,77.454902,"Retail,",,,,,4
881,511259bce4b01f707ee6ee95,Aashirwad Sweets and Restaurant,23.275569,77.454902,"Snack Place,",0.0305828043854587,1.0,,,4
882,50f0262be4b005218a7ae0b7,Sanchi Dudh Corner,23.275569,77.454902,"Convenience Store,",0.0527986151182919,,,,4
883,cec9acfb893244a5ab94b718,Sharma and Vishnu Fast Food,23.275569,77.454902,"Bakery,",,,,,4
884,3c350b85d2ab4d96654fb24f,Sharma Kirana and General Store,23.275569,77.454902,"Retail,",,,,,4
885,8e559fd19a3f450e5ab28697,Modular Kitchen and Interior,23.275569,77.454902,"Retail,",,,,,4
886,68048310135d4683f4c4006f,Beauty Art Dry Cleaners,23.275569,77.454902,"Retail,",,,,,4
887,f529f1180c024a4fec49c6da,Gopal Ji Dairy,23.275569,77.454902,"Retail,",,,,,4
888,769c7d083e464aff856b75c0,Sikarwar Kirana Store,23.275569,77.454902,"Retail,",,,,,4
889,d8038e6e6e8b4a47ceb75051,Deepali Beauty Hut and Training,23.274436,77.460493,"Retail,",,,,,3
890,bd2fd34d28fe41d7bca61e87,Harsh Mobile,23.274436,77.460493,"Retail,",,,,,3
891,c8b5f4cc06e24d1d823f83af,Bansika Kirana Store,23.274436,77.460493,"Retail,",,,,,3
892,f9397486e8a74add9855e19b,Nikita Fabricator,23.274436,77.460493,"Retail,",,,,,3
893,07d2219cade243e4f3a6bc7a,Pappu Auto Carrier,23.274436,77.460493,"Car Parts and Accessories,",,,,,3
894,aa63d3186ecd46d80461e316,Santosh Furniture,23.274436,77.460493,"Retail,",,,,,3
895,3bae3c57cf9345fc2cfd7496,Geet Ganesh Villas,23.274436,77.460493,"Retail,",,,,,3
896,8b74eab663604889e94c98a4,Juice Shop,23.274436,77.460493,"Restaurant,",,,,,3
897,e246804fd22d4bf0d6a13f2c,Hindustan Chicken Shop,23.274436,77.460493,"Retail,",,,,,3
898,1b49fe9efeb54689a64102b6,Sahil Fabricators,23.274436,77.460493,"Retail,",,,,,3
899,59a2c4ad1c0b3419a5a9dbdb,Cafe Coffee Day,23.268475,77.457554,"Coffee Shop,",0.938257357184074,1.0,6.4,{'total_ratings': 0},4
900,a54f898ac0c8417af0d59131,Azad Khadi Bhandar,23.268475,77.457554,"Retail,",,,,,4
901,68fa42fe2acd481711c9d1a0,Muft Ashimit Calls,23.268475,77.457554,"Retail,",,,,,4
902,8025453a3b574fe06d160287,Balaji Fashion Attire,23.268475,77.457554,"Retail,",,,,,4
903,34ab5f2624994b88feb8c5fb,Oscar Photo Creation Digital Studio,23.268475,77.457554,"Retail,",,,,,4
